81	59	60	64	69	62	63	76	71	58	71	65	67	75	72	56	67	76	57	59	57	62	54	73	82	63	62	69	68	71	71	77	74	63	68	73	55	81	65	74	62	60	79	55	66	82	60	67	81	68	77	65	58	63	71	69	74	64	60	60	59	75	62	70	67	66	80	68	61	71	68	50	66	69	79	47	64	68	56	62	58	70	58	87	67	71	60	72	70	62	59	64	65	71	68	76	63	78	69	62	58	69	76	66	81	82	65	73	63	69	78	81	63	58	73	61	63	60	64	59	69	59	68	68	91	76	68	76	81	63	74	59	58	70	78	77	71	53	62	73	86	50	65	66	65	50	82	71	80	62	59	62	66	68	71	79	68	67	55	58	60	71	72	67	75	63	73	67	74	65	63	62	74	73	79	57	75	56	57	70	74	67	73	59	58	63	54	66	81	57	71	74	73	64	64	62	76	64	65	57	71	63	74	83	58	77	56	70	53	65	83	76	62	71	66	69	78	68	67	73	61	72	68	81	53	54	69	67	67	70	67	71	61	57	72	65	81	58	67	69	73	69	63	50	61	76	71	65	58	58	74	51	72	64	63	62	72	74	73	88	67	60	61	65	60	74	52	74	74	77	58	66	66	51	74	60	62	53	70	63	60	68	69	71	59	73	62	64	81	67	57	76	56	61	56	64	62	61	56	61	50	64	63	66	71	71	59	77	67	66	72	55	65	79	68	70	49	65	65	73	81	68	62	83	75	56	81	65	61	80	65	78	70	71	51	60	69	60	67	69	68	73	73	66	59	63	50	72	70	64	62	82	64	59	46	71	62	67	55	77	70	58	79	62	69	64	68	77	93	67	62	80	70	60	58	65	67	65	89	77	60	74	76	53	69	69	76	72	87	65	70	85	56	68	73	73	76	64	63	63	69	60	64	76	65	79	74	65	80	62	84	55	54	65	52	48	58	71	69	69	59	72	93	72	60	58	69	79	57	83	71	72	66	65	65	65	63	63	84	47	70	89	67	63	64	76	68	66	53	63	74	80	62	81	55	75	70	83	66	64	66	73	65	69	67	75	66	58	76	63	65	55	89	84	71	73	65	63	66	59	71	77	61	62	69	83	66	63	74	69	54	61	59	69	74	75	50	68	72	71
69	76	63	65	70	56	63	91	73	76	83	73	86	67	59	69	64	60	74	77	66	61	72	69	65	67	73	59	55	57	69	63	79	60	72	67	68	72	85	77	62	55	61	63	58	72	68	65	75	56	73	56	65	76	51	68	63	67	67	53	48	72	71	56	62	61	68	70	69	69	75	69	84	64	60	77	71	62	65	87	77	56	59	76	58	59	65	58	66	69	59	56	70	67	63	69	55	55	64	68	63	60	68	75	63	48	60	66	74	83	69	50	63	64	56	60	73	63	63	75	66	82	59	67	69	62	69	80	62	60	69	61	61	71	53	61	85	68	78	79	61	61	66	68	57	67	60	71	69	67	50	70	59	66	66	68	72	69	53	73	76	85	68	66	59	66	73	77	71	59	67	68	65	73	66	76	63	76	74	60	70	77	66	65	64	74	69	60	80	69	64	58	64	70	74	73	80	60	62	62	58	66	86	60	68	53	61	70	69	78	66	66	58	62	91	63	74	51	69	58	52	69	63	65	55	69	59	70	59	76	66	73	66	68	58	57	64	65	76	68	58	64	72	53	74	52	77	62	72	64	79	58	66	66	70	75	84	69	71	65	55	68	53	69	69	76	68	70	67	58	57	71	52	56	78	59	60	59	64	66	67	65	70	65	68	66	63	66	80	74	60	79	60	66	71	52	77	81	78	77	63	56	76	63	57	67	85	71	50	67	72	60	59	82	77	63	71	66	65	68	70	69	67	84	67	71	63	54	76	69	58	65	74	78	63	86	70	76	63	62	66	54	74	49	56	56	59	78	60	67	75	67	57	75	51	69	76	65	69	71	74	67	63	68	71	90	53	72	60	60	63	59	54	56	62	73	70	62	75	76	66	80	65	76	64	69	54	62	59	60	73	49	76	53	55	63	67	79	78	82	73	62	73	70	65	64	64	75	66	60	64	66	46	78	78	51	72	71	52	71	62	66	71	60	61	63	64	75	66	63	65	64	63	54	54	68	57	80	62	65	78	63	67	59	70	56	62	63	65	52	70	69	77	70	60	65	60	66	61	62	57	67	77	63	69	50	69	59	65	68	69	61	68	47	68	73	56	66	69	61	61	71	68	77	72	52	61	62	70	73	61	53	64	73	62	65	62	68	54	57
64	71	54	68	62	65	64	64	56	57	79	56	54	69	67	58	69	76	77	70	72	56	62	69	70	57	66	62	72	69	49	66	53	77	76	63	60	73	74	57	80	67	52	54	56	64	79	58	61	56	64	72	60	60	58	59	74	58	64	74	65	68	70	65	80	68	70	59	69	66	57	68	62	59	62	61	66	56	56	67	71	65	57	56	79	64	62	73	65	77	54	69	61	57	55	72	59	61	70	53	77	84	79	75	63	62	69	56	81	53	75	72	83	54	49	80	64	65	54	62	69	61	63	61	75	50	75	45	66	48	64	66	72	73	58	63	74	76	77	85	67	66	72	53	72	67	59	53	61	71	57	56	64	63	67	64	74	72	56	69	63	70	70	59	59	58	48	64	77	62	66	66	66	62	53	52	64	64	57	68	73	73	65	67	80	59	71	72	78	68	66	80	58	69	66	74	60	49	63	65	74	84	60	79	65	57	60	81	58	65	65	76	64	68	74	49	60	74	60	75	65	76	70	65	48	73	55	75	69	89	75	63	74	62	72	58	64	64	79	54	65	58	79	60	75	75	60	61	73	62	52	68	84	74	70	69	67	63	66	63	60	75	73	75	52	66	77	77	59	69	59	59	69	64	72	64	58	60	50	68	52	56	74	67	65	78	72	64	69	65	60	66	46	54	66	67	76	63	70	67	71	65	68	53	60	71	75	83	70	65	62	69	67	61	73	75	70	60	57	65	59	79	68	65	67	68	66	65	67	60	74	55	64	65	74	68	72	61	61	67	71	71	72	63	63	60	50	57	71	60	60	66	61	63	66	66	55	78	71	69	74	61	63	56	81	71	63	47	64	67	63	69	74	72	58	68	51	74	64	52	71	70	66	57	80	56	56	59	87	57	80	71	66	65	47	65	72	70	66	65	73	69	69	75	74	76	61	56	54	65	54	62	68	81	62	65	62	72	73	57	80	60	63	55	71	72	65	63	61	77	85	67	67	64	63	42	63	75	85	68	58	63	67	66	68	78	55	65	59	61	76	61	78	70	71	71	74	59	54	73	73	66	75	91	63	63	66	66	64	67	63	72	67	61	65	57	73	64	67	63	70	76	73	64	66	74	51	81	76	65	63	57	80	69	68	63	64	75	54	54
67	76	84	74	73	48	70	75	70	59	63	65	53	72	65	71	76	67	63	68	66	56	66	57	51	75	80	56	61	55	60	57	63	51	74	68	69	67	74	70	63	67	64	76	64	58	57	73	74	72	61	62	48	70	69	68	56	55	70	62	72	70	55	64	64	61	74	62	61	62	76	72	53	54	58	67	56	59	62	65	77	81	77	65	68	69	66	49	50	66	58	59	61	70	51	71	71	64	63	75	56	67	75	63	70	54	78	63	62	69	67	79	66	65	65	52	67	75	60	62	71	68	75	73	85	75	64	62	66	66	61	69	82	70	62	73	59	74	66	62	57	62	67	63	82	75	68	69	54	66	66	68	64	72	56	58	73	62	73	66	65	65	67	69	66	73	64	60	74	69	73	62	62	65	80	80	75	64	60	65	67	72	67	66	61	69	65	62	56	67	61	72	59	71	65	73	80	76	66	63	55	69	65	71	68	67	55	52	55	69	49	45	83	63	70	67	69	72	53	61	74	60	65	56	70	68	53	77	68	64	74	54	72	70	70	66	81	57	77	76	64	57	74	71	69	67	65	85	45	58	48	68	52	69	74	71	75	60	81	57	72	80	81	68	66	54	73	53	70	82	78	61	84	60	67	59	61	85	58	63	63	64	67	75	48	77	63	63	63	50	84	65	67	76	75	74	68	57	73	70	67	67	71	56	65	59	72	69	54	63	62	58	64	62	66	65	65	62	58	75	63	53	75	72	54	77	65	76	60	70	81	66	62	62	63	58	73	71	73	60	64	73	54	52	54	62	56	74	74	72	61	74	72	61	67	56	57	70	57	85	59	76	53	67	66	67	72	81	63	69	77	78	78	68	52	72	71	69	63	70	46	61	66	50	67	74	67	86	75	63	67	76	54	63	70	67	57	58	75	69	66	75	69	67	49	67	72	74	62	65	87	63	70	77	82	54	71	63	65	58	86	57	58	69	66	72	65	53	64	78	68	62	72	67	66	52	78	56	74	74	67	61	63	62	65	87	58	67	75	83	73	72	83	56	65	52	70	58	42	67	63	63	73	62	76	68	56	71	71	68	57	73	77	59	53	51	68	72	78	52	64	83	46	68	57	56	61	62	67	71	53	63	53	67	57	59	72	68	77	61
62	63	69	76	54	77	66	70	65	64	74	57	59	65	74	65	57	74	58	62	64	56	62	74	61	42	66	61	57	78	69	58	64	74	64	75	79	72	65	77	68	57	79	54	63	62	60	70	64	73	74	69	65	72	72	60	56	62	59	61	66	65	67	60	54	87	65	56	80	59	76	68	65	54	60	72	72	57	79	78	57	74	59	62	77	64	67	75	73	65	68	71	61	69	72	63	62	70	62	48	66	69	65	51	61	79	78	72	56	72	59	67	67	57	62	58	60	56	60	59	57	64	61	63	76	64	57	70	77	75	64	50	70	61	63	53	68	73	57	55	62	65	76	68	59	78	73	67	67	62	66	65	49	73	64	76	78	67	51	72	56	73	62	74	67	56	68	54	64	62	67	54	58	66	84	62	58	67	62	61	79	71	66	66	67	52	70	64	80	64	70	55	74	72	77	73	70	72	59	67	64	69	65	65	77	60	78	87	55	72	68	62	63	67	75	60	57	61	65	60	57	66	72	54	62	67	77	62	63	64	65	58	72	72	75	73	55	67	60	76	61	59	67	58	67	60	73	67	58	67	61	74	57	58	70	84	72	65	75	83	72	63	64	47	72	87	62	81	64	70	62	71	60	64	74	64	83	70	57	68	55	68	53	69	70	74	73	75	65	76	66	72	56	64	65	60	75	71	67	69	80	62	64	65	63	60	64	68	60	72	60	53	62	60	74	74	68	57	58	73	52	65	65	59	69	50	68	58	70	59	59	58	62	55	71	61	70	76	59	65	53	68	77	77	58	59	67	68	64	58	56	59	72	68	61	61	69	58	62	56	67	56	76	78	54	69	70	64	59	84	62	81	70	63	72	66	60	68	70	75	68	60	62	59	73	59	59	59	58	77	55	81	62	72	70	66	62	73	65	59	64	60	53	58	65	56	75	71	59	84	80	68	73	77	66	72	55	56	61	57	68	69	60	83	71	69	69	66	56	55	59	50	54	63	56	61	66	63	65	79	65	80	72	58	61	75	69	76	66	56	72	57	58	53	73	56	60	77	53	72	68	61	85	69	59	78	48	54	72	63	57	62	72	61	55	60	73	64	58	69	70	54	57	76	65	69	60	75	62	66	69	65	47	74	60	83	68	63	58	57
77	63	68	69	55	48	70	73	63	77	59	44	65	60	64	73	72	74	73	60	64	61	61	90	67	56	59	77	71	72	68	70	75	73	66	64	64	76	74	76	74	77	59	73	53	68	69	59	70	67	60	77	67	60	63	64	71	62	54	65	55	71	63	73	64	59	52	63	65	74	68	65	61	68	59	79	61	67	54	55	66	60	67	65	64	63	75	64	60	61	64	61	61	61	59	61	64	59	60	65	67	58	77	65	61	52	59	60	59	72	66	64	53	49	65	87	63	68	82	84	66	72	65	76	73	62	53	63	52	54	53	64	67	58	64	67	61	58	54	66	80	76	70	63	50	78	72	59	68	60	76	59	50	78	55	71	64	56	70	53	47	61	62	82	67	59	57	53	77	71	64	56	58	54	55	79	79	76	72	67	69	51	83	59	67	73	58	76	65	67	56	72	79	66	70	85	56	84	70	63	52	55	61	85	63	67	60	54	60	65	67	70	62	54	84	65	57	76	74	53	53	65	55	71	65	60	68	72	55	56	45	63	62	64	66	61	79	54	69	68	67	75	59	77	66	61	71	64	69	84	60	53	52	71	55	68	62	61	55	55	69	57	66	61	55	59	57	59	66	47	69	63	83	68	65	52	77	65	71	65	66	61	60	66	69	57	72	65	48	62	60	78	81	70	65	75	68	67	62	69	69	72	65	44	56	61	68	53	76	49	71	61	79	67	68	66	59	80	66	68	65	65	58	70	63	57	64	63	60	51	65	64	70	59	71	65	89	67	60	58	61	71	60	69	63	68	56	56	66	73	78	64	76	59	64	55	74	68	69	68	70	61	66	63	63	88	69	79	68	64	74	62	76	75	65	71	66	63	68	66	66	57	74	51	68	70	77	66	53	62	62	61	56	66	68	75	70	63	74	50	81	72	70	68	78	60	70	61	63	75	64	50	59	70	74	71	71	72	64	69	58	71	84	65	56	62	75	59	66	70	66	57	75	74	68	61	69	51	74	60	76	62	56	61	73	65	67	62	59	65	69	59	64	63	74	68	72	65	69	73	73	64	57	77	63	64	46	44	73	66	47	66	65	51	71	78	50	59	63	65	65	53	59	67	69	66	60	68	71	75	67	65	66	69	61	56	61	64	68	64
64	55	68	71	64	56	74	82	85	70	62	57	60	67	70	70	75	53	61	74	71	66	65	57	64	73	68	61	59	63	61	73	70	68	80	66	65	66	79	65	60	51	62	69	62	69	52	73	68	60	69	85	57	47	52	67	53	70	71	70	76	55	74	66	53	66	69	67	67	66	70	79	70	51	66	63	62	65	78	77	82	57	59	63	52	57	69	67	63	65	68	75	57	60	50	66	67	75	53	58	69	65	61	79	50	61	64	65	67	61	62	54	70	47	69	52	69	59	62	62	74	74	64	65	70	69	60	62	61	65	72	73	66	60	66	55	72	70	62	61	62	71	77	61	58	49	62	76	66	56	58	59	70	68	51	69	58	54	74	67	70	72	67	70	61	58	74	75	65	57	60	62	55	64	67	55	59	74	67	63	67	78	70	69	61	59	72	46	77	70	63	72	73	66	73	63	65	60	63	72	68	74	70	62	60	59	77	63	62	50	55	55	63	66	66	62	58	45	74	66	65	66	69	62	70	67	80	63	65	69	58	60	68	72	58	71	74	80	69	62	78	80	90	64	68	55	57	60	73	62	63	67	48	71	57	68	67	70	67	92	60	69	66	67	62	62	60	77	61	52	73	66	74	66	71	80	60	57	62	55	64	53	74	66	57	66	56	58	48	76	48	62	76	71	55	57	68	62	61	70	56	70	66	56	73	52	67	74	67	68	73	52	56	74	63	62	69	57	69	59	64	73	63	51	67	65	70	50	62	59	71	84	70	68	74	71	67	61	53	56	74	69	54	62	74	58	52	56	52	63	64	69	65	51	59	50	79	60	55	62	62	65	65	65	57	77	69	75	60	76	62	61	62	58	83	66	57	69	74	68	67	65	75	63	62	78	68	54	64	63	57	74	63	78	56	57	53	54	59	65	59	71	88	71	62	61	67	73	54	81	48	48	70	61	77	59	67	59	71	68	71	64	79	62	71	57	66	61	72	60	73	67	67	64	75	74	63	60	64	76	74	57	64	69	62	62	62	66	75	59	72	61	52	62	46	65	64	63	66	73	60	67	53	73	58	70	78	72	62	70	73	71	63	74	68	65	72	82	58	57	74	68	61	60	70	68	69	65	73	73	53	58	69	48	63	72	73	72	55	60
76	55	69	60	52	52	72	57	71	66	73	65	58	64	64	54	74	72	62	81	78	64	82	64	61	61	53	76	66	63	79	63	70	67	67	72	60	73	58	58	64	61	70	80	49	57	77	82	64	63	66	61	72	53	68	65	70	62	59	57	85	76	73	50	69	51	70	79	72	65	55	58	63	51	70	48	46	69	56	57	78	59	58	75	57	62	66	59	67	63	73	57	70	71	58	56	71	79	61	60	64	53	53	51	59	61	71	59	64	51	70	61	68	59	59	60	65	65	83	62	70	72	73	72	59	63	69	57	75	62	66	62	56	66	58	56	70	78	62	52	67	73	66	70	73	61	62	52	73	69	62	63	72	63	75	73	53	68	66	68	66	69	49	88	83	66	62	84	64	73	72	77	58	89	65	71	55	52	72	65	70	55	56	70	67	65	69	66	61	69	65	56	65	70	68	57	62	49	57	77	64	67	53	66	62	68	68	56	62	75	67	70	70	51	71	76	77	73	64	61	63	62	68	60	71	69	77	61	55	66	69	62	70	67	60	61	51	76	78	72	65	64	76	65	63	67	47	64	65	72	67	64	81	64	70	67	54	69	45	69	70	72	67	70	50	64	69	80	63	73	69	74	64	69	77	68	69	72	64	66	78	68	58	66	71	64	50	47	66	68	65	63	79	72	62	60	78	67	62	50	60	55	63	75	76	55	67	83	75	71	53	72	58	82	72	72	57	63	58	67	48	62	55	71	58	65	75	89	69	63	51	72	74	63	67	71	62	70	60	75	55	77	57	62	48	77	63	63	62	75	76	66	69	77	59	51	73	73	67	65	70	67	60	67	69	61	56	65	48	59	56	61	68	61	54	54	68	60	52	47	64	64	67	56	63	66	64	54	59	76	61	57	85	53	65	69	68	74	68	75	84	53	53	49	66	48	58	65	57	61	67	70	65	64	55	60	60	62	61	71	58	78	82	68	63	65	63	68	68	75	82	66	69	78	69	70	69	54	60	63	71	60	77	69	70	67	66	77	62	63	73	59	55	63	61	70	68	58	81	56	54	65	59	71	57	53	57	54	60	61	73	65	58	71	53	81	50	61	69	72	55	65	74	81	64	62	72	69	72	58	58	64	56	59	71	61	65	49	54	82
68	68	64	69	75	71	70	64	59	70	82	61	76	75	66	48	57	82	45	88	65	84	55	70	66	74	57	62	72	74	65	64	64	64	71	63	54	70	74	64	70	74	73	61	62	72	68	65	63	67	65	70	59	72	60	68	68	69	49	71	62	84	84	84	64	77	70	69	54	81	70	58	62	70	45	76	66	59	59	57	63	65	65	67	60	71	70	64	66	64	74	70	52	63	64	71	59	55	73	63	67	69	73	67	81	53	65	63	78	71	54	61	61	62	70	75	76	65	49	62	74	56	74	60	61	50	62	67	66	58	62	59	80	56	72	74	72	69	64	61	62	77	71	75	68	65	61	70	56	67	72	80	62	67	67	66	64	58	53	61	51	56	59	68	85	57	67	52	59	71	72	63	60	63	64	71	68	63	64	66	66	50	58	69	59	65	64	50	58	56	66	65	74	66	67	73	61	79	66	76	71	70	57	61	67	69	70	68	71	63	50	75	57	56	59	72	63	62	67	70	64	68	66	60	73	56	65	70	54	62	63	70	83	62	65	76	71	75	57	60	65	70	58	60	69	77	77	57	65	78	79	66	68	70	62	58	68	66	72	51	65	60	64	60	75	80	63	66	69	67	65	58	72	79	52	70	58	63	54	80	66	70	59	55	60	70	48	67	54	52	71	77	76	74	67	57	85	68	65	60	68	56	61	69	62	57	55	59	84	72	52	62	63	67	66	68	60	63	68	65	79	59	67	55	64	51	51	66	79	64	66	60	59	59	84	73	75	68	48	63	73	75	74	64	65	69	65	65	72	66	60	64	54	74	88	68	67	67	60	63	65	58	66	66	61	65	59	60	62	72	62	74	73	70	70	72	63	63	69	72	73	54	52	64	56	86	72	57	70	68	72	66	63	80	61	65	66	69	60	59	67	62	51	72	67	60	63	73	58	55	62	56	67	63	80	63	75	61	78	73	60	59	55	59	62	69	65	65	75	76	52	69	60	64	68	77	75	74	75	86	68	59	49	67	55	70	63	71	70	52	82	76	58	72	79	56	71	64	55	61	64	79	81	76	75	78	79	67	74	69	64	78	59	77	59	63	52	66	65	75	62	75	62	58	73	74	64	70	60	65	57	70	69	54	65	58	67	61	84	53
79	59	71	68	57	75	68	65	66	76	73	77	72	64	79	69	64	62	61	63	69	68	77	74	73	60	71	73	70	74	48	72	62	67	68	66	68	58	80	71	68	68	68	84	51	59	47	64	63	66	72	74	68	60	66	71	64	67	68	73	59	67	65	78	75	74	70	82	55	73	62	56	63	58	66	69	67	85	60	76	81	72	74	69	78	69	61	56	59	73	68	66	65	75	82	67	77	61	78	69	61	86	58	60	73	72	74	56	71	60	61	60	67	59	62	74	54	68	78	68	68	69	82	57	63	72	68	62	76	69	55	60	62	63	86	58	65	66	58	77	70	75	83	53	58	77	57	75	55	67	70	68	68	56	62	80	61	79	54	67	71	56	68	68	73	68	67	59	73	87	61	69	66	60	66	83	78	70	57	74	63	64	69	83	58	72	73	68	74	84	66	74	60	78	56	74	58	57	68	65	67	68	70	71	68	75	58	84	66	73	74	63	51	72	82	51	57	57	64	80	70	72	57	54	83	63	77	75	73	73	68	62	65	69	57	66	91	64	72	64	67	54	80	72	66	70	63	67	56	59	73	57	64	66	63	80	56	69	73	78	67	61	68	87	50	70	65	75	62	71	73	74	77	76	68	48	84	58	69	65	63	63	73	68	71	72	61	74	54	72	69	68	65	67	74	86	58	64	65	84	74	74	75	60	62	62	85	62	65	66	63	65	71	77	63	77	79	76	63	67	65	74	75	69	76	68	90	64	66	64	78	51	73	68	81	60	76	72	74	57	50	73	83	72	50	72	75	70	68	52	64	65	56	79	63	66	67	67	66	75	74	71	73	62	73	70	50	65	57	62	78	72	63	72	54	66	72	71	77	55	75	81	64	83	70	69	63	75	84	70	79	81	52	63	75	72	62	69	71	82	67	66	71	88	76	70	62	67	67	66	62	63	60	67	72	65	76	58	71	74	69	69	57	68	51	65	72	68	76	66	74	67	60	73	63	64	64	76	58	48	81	62	63	73	82	77	69	78	71	77	57	62	75	69	62	75	73	63	79	78	66	72	71	66	62	78	71	66	64	77	63	71	56	68	62	73	58	63	43	62	68	73	57	66	63	47	68	79	64	52	69	66	62	65	43	69	57	71	57	62
66	60	58	56	67	67	58	68	68	75	69	55	71	72	54	61	69	58	68	75	79	78	69	80	62	50	78	76	76	80	55	68	84	80	66	60	60	66	55	72	80	64	72	69	67	65	77	70	59	70	63	64	70	75	57	67	63	65	68	76	68	71	59	75	66	64	55	61	67	78	68	75	73	62	77	64	64	60	80	69	68	75	80	65	70	78	69	76	65	71	71	66	71	69	75	63	70	57	63	92	80	75	66	73	77	80	73	70	61	56	73	67	70	68	71	65	60	87	73	61	65	63	72	75	60	65	59	75	58	61	64	71	80	68	76	80	62	79	78	61	83	60	66	59	74	56	60	67	71	73	66	65	75	79	69	64	58	72	61	72	67	74	55	55	58	60	58	64	65	56	48	66	74	66	77	63	74	61	63	65	57	61	68	69	73	51	63	67	70	79	87	64	72	80	66	56	63	79	71	66	71	66	74	58	78	87	79	64	57	62	68	56	72	51	64	75	75	68	74	63	83	76	75	68	54	71	67	69	70	63	63	69	69	63	66	68	70	69	55	67	68	66	47	70	74	59	62	72	50	61	64	57	73	72	74	70	76	79	67	72	75	85	72	85	71	67	65	57	68	68	66	60	72	72	64	58	67	84	77	75	67	56	71	59	76	67	62	69	63	66	66	65	62	66	78	79	63	66	68	81	56	80	72	71	65	72	78	68	77	68	63	78	73	43	54	66	70	61	71	61	66	65	59	59	59	75	66	61	77	72	61	68	74	60	74	58	70	58	69	70	63	80	64	49	73	61	60	72	60	67	61	58	64	63	69	57	69	54	83	75	76	61	75	68	69	62	64	67	76	68	52	76	68	68	64	51	62	61	60	62	70	68	68	76	67	61	71	71	58	73	62	73	73	69	69	45	60	65	75	85	81	65	79	75	72	73	65	81	68	62	75	74	82	60	61	65	58	74	60	62	67	77	55	82	61	74	71	67	63	66	79	73	62	64	69	71	66	75	62	69	72	66	60	71	51	70	50	65	74	71	67	60	77	68	49	71	69	66	63	59	68	69	79	85	49	70	77	65	72	60	75	68	65	70	68	70	56	58	76	72	54	68	71	82	63	64	64	90	84	78	73	74	68	76	69	56	80	63	70	62
67	62	71	65	81	67	78	68	66	71	51	74	73	66	60	71	69	63	62	84	68	62	68	58	67	63	65	77	69	83	65	73	71	58	74	69	84	64	71	64	70	71	72	58	74	72	65	82	61	59	72	77	88	69	59	66	67	63	69	75	77	57	71	62	68	48	73	68	64	60	69	63	73	77	59	73	61	57	71	63	80	77	68	69	69	75	61	62	64	66	72	66	62	58	59	64	67	74	74	71	77	67	74	62	63	69	76	71	75	62	63	69	87	59	63	85	75	70	50	75	73	69	68	55	66	52	67	77	56	65	66	70	65	73	64	66	66	67	73	89	87	71	72	67	70	82	72	49	69	59	58	72	67	74	78	80	80	72	67	70	82	63	76	64	74	81	75	64	57	68	64	76	67	75	59	76	64	64	65	66	66	71	68	74	62	60	63	55	65	62	73	76	88	76	80	63	62	65	63	57	60	69	64	73	81	72	51	53	65	76	90	60	83	71	70	70	60	76	70	71	58	82	78	58	61	81	76	79	60	63	59	61	64	60	61	66	70	52	54	68	74	62	78	72	79	75	57	78	57	71	76	79	62	62	68	80	56	63	67	58	70	63	74	66	70	77	61	67	52	72	64	72	62	76	68	67	65	71	59	61	69	57	67	70	71	57	71	60	79	54	67	63	75	79	79	71	58	84	79	69	62	55	55	62	59	66	75	66	62	59	66	75	63	55	57	78	47	83	72	69	82	67	56	61	61	64	73	71	58	71	68	69	73	69	63	63	62	75	75	65	67	94	64	69	64	53	78	55	69	70	62	60	59	55	71	54	67	65	74	57	60	66	56	69	62	75	74	61	55	63	68	65	63	61	79	67	60	81	68	70	72	61	65	66	69	64	80	58	66	67	67	71	62	68	57	75	67	65	68	59	69	54	63	61	61	80	82	56	62	74	65	72	63	72	76	62	74	70	47	54	70	64	61	70	59	67	69	46	84	71	73	53	55	58	81	65	77	62	68	67	47	67	65	71	62	67	65	67	71	69	63	65	63	80	74	56	56	63	87	76	72	66	59	69	61	61	60	58	79	58	68	68	57	76	77	64	63	74	63	73	69	60	50	71	68	70	66	63	64	63	63	53	70	64	61	54	47	70	69	69
58	66	55	53	57	68	78	76	70	74	82	60	66	78	51	67	71	69	73	64	51	69	59	55	66	48	81	64	53	55	62	84	68	65	69	67	66	61	73	66	75	85	70	74	53	64	57	57	69	59	58	63	74	61	60	58	66	52	45	63	59	77	61	68	67	68	62	63	63	66	64	57	55	54	70	61	57	70	65	68	54	70	49	67	52	48	70	65	61	53	58	59	61	76	64	67	65	61	80	70	64	65	79	80	61	59	68	55	58	72	59	55	62	73	59	54	50	70	56	73	71	55	65	61	56	71	76	70	66	66	66	67	66	55	45	65	58	59	69	65	68	57	73	58	68	50	56	73	58	71	65	56	58	71	65	59	69	61	67	61	65	74	56	69	66	73	66	72	68	67	69	60	55	74	77	71	66	59	69	61	56	83	60	63	63	70	61	67	71	75	72	75	71	63	70	57	68	61	70	72	78	77	64	66	66	62	88	56	72	69	67	72	71	61	68	63	67	74	56	48	70	46	58	66	68	51	74	77	69	61	65	68	59	69	67	70	59	51	60	71	70	57	63	59	59	57	68	69	70	56	65	70	84	68	68	56	63	67	68	70	72	59	57	59	74	51	74	56	68	65	55	63	69	74	53	60	81	69	67	70	66	69	69	59	76	65	89	77	54	56	65	55	76	78	72	60	64	60	70	75	59	59	75	73	64	53	56	78	65	61	71	65	62	64	66	63	60	70	70	61	65	54	61	57	68	49	61	69	67	72	68	64	61	71	61	61	66	61	57	65	57	66	62	64	65	66	75	61	60	70	62	57	72	66	71	64	57	74	81	53	55	60	52	74	50	83	76	62	74	72	63	68	76	50	70	66	82	61	65	79	70	63	53	63	74	67	66	81	73	58	75	73	59	60	86	47	51	82	78	70	57	70	60	70	76	62	55	67	80	67	72	69	68	72	74	73	58	64	66	65	60	78	62	53	48	70	68	71	56	59	88	77	63	70	71	72	58	83	71	58	66	61	76	67	68	60	66	65	66	76	63	74	66	56	45	67	61	71	80	61	63	70	66	62	74	75	63	70	63	65	56	69	66	79	62	47	63	69	64	90	51	73	70	70	61	74	81	82	93	83	51	68	77	69	57	81	69	69	66	66
76	65	66	75	58	63	69	59	72	71	58	74	64	69	59	62	67	79	75	59	63	62	59	94	53	72	62	72	57	65	79	76	75	59	65	66	65	75	74	81	71	65	60	61	54	68	76	61	59	71	83	73	61	66	87	68	58	64	70	77	52	64	53	72	64	62	56	69	50	68	62	51	64	70	63	61	61	77	67	74	60	75	54	62	62	62	75	64	50	62	75	81	71	61	87	67	69	73	70	75	62	62	68	76	68	61	70	63	69	61	63	63	71	79	66	56	60	73	75	66	66	57	60	63	58	53	48	52	69	70	65	39	53	58	71	65	76	72	64	73	62	72	50	61	73	65	65	59	74	67	69	63	81	72	63	67	54	71	72	69	77	73	62	55	61	62	54	74	82	74	52	59	52	65	69	81	58	62	77	64	70	58	68	70	85	62	67	73	74	74	72	52	56	61	62	50	71	65	66	64	61	54	69	75	62	61	72	67	58	73	64	81	58	65	59	74	69	66	58	52	60	69	58	60	65	70	73	63	66	56	60	66	74	62	77	63	70	82	67	77	76	59	61	53	62	74	73	63	65	69	76	70	64	81	64	72	87	68	61	58	62	73	64	67	65	58	54	58	66	47	68	68	82	71	66	69	68	74	62	41	59	63	69	56	69	76	72	70	69	58	71	70	65	48	63	69	59	64	63	55	70	63	57	64	72	56	73	72	74	68	69	67	66	66	64	65	59	63	61	77	73	69	67	67	54	48	67	70	69	79	74	61	66	63	72	64	69	72	67	72	71	68	61	59	54	64	58	63	64	76	68	68	76	64	70	71	73	59	77	68	80	66	65	53	74	71	73	68	69	75	62	56	70	62	48	76	67	79	73	59	48	76	68	59	77	52	73	60	67	84	66	69	66	74	65	74	45	63	61	84	76	66	77	75	75	67	78	71	64	57	56	57	60	68	69	77	69	52	68	65	61	85	66	69	71	68	65	49	73	57	78	61	70	73	74	70	63	72	54	77	82	56	58	70	75	66	58	63	67	69	66	70	59	58	72	71	48	60	55	54	55	56	62	57	61	65	68	70	68	71	78	75	72	71	54	60	76	73	59	93	58	84	67	68	54	63	61	52	63	65	69	58	72	69	50	69	65	70	80	68
