1e-06	67.580002	1
10.000001	67.199997	1
20.000002	66.360001	1
30.000002	67.040001	1
40	66.660004	1
50	68.239998	1
60	68.139999	1
70	66.419998	1
80	65.559998	1
90	67.559998	1
100	65.279999	1
110	70.080002	1
120	69.260002	1
130	65.480003	1
140	68.239998	1
150	68.5	1
160	67.5	1
170	66.860001	1
180	66.68	1
190	69.18	1
200	69.199997	1
210	66.139999	1
220	68.239998	1
230	65.68	1
240	66.32	1
250	65.139999	1
